trial,local_us,latency
265,1747604552289809,16354
266,1747604552306176,13149
267,1747604552319338,12047
268,1747604552331398,15203
269,1747604552346614,20696
270,1747604552367323,23907
271,1747604552391244,11039
272,1747604552402295,16565
273,1747604552418874,22149
274,1747604552441037,16870
275,1747604552457921,12180
276,1747604552470114,15653
277,1747604552485781,17428
278,1747604552503223,10805
279,1747604552514041,17939
280,1747604552531993,28110
281,1747604552560116,29650
282,1747604552589780,19438
283,1747604552609231,16416
284,1747604552625660,12476
285,1747604552638149,13022
286,1747604552651185,20962
287,1747604552672160,26997
288,1747604552699171,12167
289,1747604552711352,11806
290,1747604552723172,12018
291,1747604552735203,15589
292,1747604552750806,11502
293,1747604552762322,16591
294,1747604552778927,16331
295,1747604552795271,17489
296,1747604552812774,16843
297,1747604552829629,16370
298,1747604552846012,12392
299,1747604552858417,9782
300,1747604552868212,17770
301,1747604552885996,21151
302,1747604552907160,11409
303,1747604552918582,11055
304,1747604552929651,22204
305,1747604552951869,22561
306,1747604552974444,16726
307,1747604552991184,12242
308,1747604553003439,21819
309,1747604553025271,15969
310,1747604553041253,16889
311,1747604553058156,22579
312,1747604553080749,30155
313,1747604553110916,33511
314,1747604553144440,15971
315,1747604553160425,18180
316,1747604553178619,27909
317,1747604553206542,18036
318,1747604553224592,24903
319,1747604553249508,20260
320,1747604553269782,25349
321,1747604553295144,18368
322,1747604553313526,20741
323,1747604553334279,12622
324,1747604553346915,17274
325,1747604553364202,16720
326,1747604553380935,16799
327,1747604553397748,17173
328,1747604553414933,12292
329,1747604553427239,10607
330,1747604553437858,11169
331,1747604553449041,16165
332,1747604553465220,12459
333,1747604553477692,21116
334,1747604553498821,21897
335,1747604553520731,16822
336,1747604553537567,12401
337,1747604553549981,17629
338,1747604553567624,22337
339,1747604553589974,15625
340,1747604553605613,18585
341,1747604553624210,21219
342,1747604553645443,11703
343,1747604553657159,20983
344,1747604553678155,12036
345,1747604553690204,16591
346,1747604553706809,16997
347,1747604553723820,22367
348,1747604553746201,16813
349,1747604553763027,16311
350,1747604553779350,22027
351,1747604553801391,16641
352,1747604553818046,18562
353,1747604553836621,15077
354,1747604553851711,23886
355,1747604553875611,21117
356,1747604553896742,18362
357,1747604553915117,8992
358,1747604553924122,12493
359,1747604553936628,11257
360,1747604553947898,15423
361,1747604553963334,16514
362,1747604553979862,17059
363,1747604553996934,16428
364,1747604554013376,16405
365,1747604554029793,22597
366,1747604554052403,13358
367,1747604554065774,23794
368,1747604554089581,30421
369,1747604554120016,16562
370,1747604554136591,16545
371,1747604554153149,17906
372,1747604554171068,15458
373,1747604554186540,22357
374,1747604554208911,29487
375,1747604554238412,15684
376,1747604554254109,22784
377,1747604554276906,22495
378,1747604554299415,14292
379,1747604554313720,19694
380,1747604554333427,15832
381,1747604554349271,18144
382,1747604554367428,15561
383,1747604554383003,17327
384,1747604554400344,16053
385,1747604554416410,16780
386,1747604554433204,16480
387,1747604554449697,16662
388,1747604554466373,17537
389,1747604554483923,11509
390,1747604554495445,15639
391,1747604554511098,17709
392,1747604554528821,24379
393,1747604554553212,11762
394,1747604554564988,17217
395,1747604554582217,16232
396,1747604554598462,17588
397,1747604554616064,16540
398,1747604554632617,22179
399,1747604554654810,20975
400,1747604554675798,23028
401,1747604554698840,16131
402,1747604554714985,16432
403,1747604554731431,16742
404,1747604554748186,18481
405,1747604554766680,12592
406,1747604554779285,15445
407,1747604554794743,16894
408,1747604554811651,33301
409,1747604554844965,12034
410,1747604554857012,11163
411,1747604554868189,22100
412,1747604554890302,21736
413,1747604554912051,12933
414,1747604554924998,11552
415,1747604554936563,14963
416,1747604554951539,12071
417,1747604554963623,15543
418,1747604554979180,12394
419,1747604554991587,15764
420,1747604555007364,16522
421,1747604555023900,16448
422,1747604555040360,16960
423,1747604555057334,17966
424,1747604555075313,11660
425,1747604555086986,14408
426,1747604555101408,16858
427,1747604555118279,19691
428,1747604555137983,11802
429,1747604555149798,15242
430,1747604555165054,16776
431,1747604555181844,16494
432,1747604555198352,23270
433,1747604555221636,23002
434,1747604555244650,16099
435,1747604555260763,12524
436,1747604555273299,20778
437,1747604555294091,17915
438,1747604555312018,11308
439,1747604555323340,11951
440,1747604555335303,11704
441,1747604555347021,16951
442,1747604555363984,22616
443,1747604555386614,20909
444,1747604555407537,17785
445,1747604555425334,11925
446,1747604555437273,12023
447,1747604555449310,15379
448,1747604555464703,23186
449,1747604555487903,10701
450,1747604555498617,16729
451,1747604555515359,22062
452,1747604555537435,12902
453,1747604555550350,15413
454,1747604555565777,12208
455,1747604555577998,16326
456,1747604555594338,16789
457,1747604555611140,16950
458,1747604555628103,9696
459,1747604555637813,16734
460,1747604555654560,17233
461,1747604555671806,21641
462,1747604555693460,16398
463,1747604555709871,17198
464,1747604555727083,22286
465,1747604555749381,16644
466,1747604555766039,22795
467,1747604555788848,11432
468,1747604555800294,16479
469,1747604555816787,17685
470,1747604555834484,15596
471,1747604555850094,16313
472,1747604555866420,16968
473,1747604555883402,16624
474,1747604555900040,10844
475,1747604555910898,17130
476,1747604555928042,20246
477,1747604555948301,21675
478,1747604555969990,11848
479,1747604555981851,16638
480,1747604555998501,11630
481,1747604556010145,11088
482,1747604556021246,16652
483,1747604556037912,16307
484,1747604556054233,18562
485,1747604556072808,17853
486,1747604556090674,9957
487,1747604556100644,16669
488,1747604556117327,16907
489,1747604556134247,16409
490,1747604556150670,16847
491,1747604556167530,11796
492,1747604556179340,12677
493,1747604556192030,21689
494,1747604556213732,17407
495,1747604556231152,13684
496,1747604556244850,17668
497,1747604556262532,16483
498,1747604556279028,21811
499,1747604556300852,11239
500,1747604556312104,17568
501,1747604556329686,16106
502,1747604556345805,19982
503,1747604556365801,23941
504,1747604556389754,22786
505,1747604556412560,16815
506,1747604556429389,15885
507,1747604556445286,16684
508,1747604556461984,11567
509,1747604556473565,17442
510,1747604556491020,9909
511,1747604556500942,11246
512,1747604556512202,17889
513,1747604556530105,18310
514,1747604556548429,11595
515,1747604556560038,13269
516,1747604556573320,12346
517,1747604556585679,15537
518,1747604556601230,12293
519,1747604556613536,21848
520,1747604556635397,22012
521,1747604556657423,17078
522,1747604556674515,17385
523,1747604556691914,12037
524,1747604556703964,15625
525,1747604556719601,16492
526,1747604556736106,16732
527,1747604556752852,22228
