trial,sent_us,recv_us,latency_us
469,1747599531263323,1747599531270393,7070
470,1747599531278200,1747599531282366,4166
471,1747599531287435,1747599531289916,2481
472,1747599531294609,1747599531300051,5442
473,1747599531304236,1747599531311262,7026
474,1747599531319312,1747599531322363,3051
475,1747599531327639,1747599531335862,8223
476,1747599531342955,1747599531346351,3396
477,1747599531351124,1747599531355657,4533
478,1747599531360359,1747599531363929,3570
479,1747599531369536,1747599531376333,6797
480,1747599531381753,1747599531386800,5047
481,1747599531392748,1747599531396414,3666
482,1747599531400420,1747599531404453,4033
483,1747599531410816,1747599531418844,8028
484,1747599531427784,1747599531429624,1840
485,1747599531434844,1747599531438525,3681
486,1747599531442769,1747599531446457,3688
487,1747599531450708,1747599531455187,4479
488,1747599531460754,1747599531466561,5807
489,1747599531473791,1747599531476597,2806
490,1747599531491361,1747599531497209,5848
491,1747599531503751,1747599531506841,3090
492,1747599531511548,1747599531519137,7589
493,1747599531524289,1747599531530914,6625
494,1747599531536032,1747599531543187,7155
495,1747599531557628,1747599531564447,6819
496,1747599531568086,1747599531588605,20519
497,1747599531597364,1747599531600795,3431
498,1747599531605676,1747599531614529,8853
499,1747599531621797,1747599531627618,5821
500,1747599531638313,1747599531641388,3075
501,1747599531646822,1747599531649809,2987
502,1747599531655167,1747599531658117,2950
503,1747599531662983,1747599531665143,2160
504,1747599531670822,1747599531674403,3581
505,1747599531683892,1747599531691313,7421
506,1747599531695290,1747599531700423,5133
507,1747599531710676,1747599531716354,5678
508,1747599531723946,1747599531727768,3822
509,1747599531731619,1747599531735102,3483
510,1747599531740312,1747599531742655,2343
511,1747599531748072,1747599531751682,3610
512,1747599531756376,1747599531759903,3527
513,1747599531765636,1747599531768108,2472
514,1747599531773826,1747599531782405,8579
515,1747599531787515,1747599531791792,4277
516,1747599531798945,1747599531800620,1675
517,1747599531809270,1747599531815379,6109
518,1747599531822590,1747599531827995,5405
519,1747599531833440,1747599531835975,2535
520,1747599531840410,1747599531843952,3542
521,1747599531849140,1747599531854017,4877
522,1747599531861612,1747599531865605,3993
523,1747599531869532,1747599531871697,2165
524,1747599531877718,1747599531879897,2179
525,1747599531886678,1747599531888501,1823
526,1747599531893953,1747599531898287,4334
527,1747599531905832,1747599531907978,2146
528,1747599531914906,1747599531920327,5421
529,1747599531928712,1747599531935927,7215
530,1747599531945855,1747599531950834,4979
531,1747599531955450,1747599531959187,3737
532,1747599531966509,1747599531968901,2392
533,1747599531976817,1747599531988172,11355
534,1747599531998687,1747599532002906,4219
535,1747599532007580,1747599532015938,8358
536,1747599532023022,1747599532043054,20032
537,1747599532051477,1747599532054186,2709
538,1747599532058533,1747599532059982,1449
539,1747599532067242,1747599532069891,2649
540,1747599532074393,1747599532080655,6262
541,1747599532089398,1747599532091727,2329
542,1747599532105399,1747599532109819,4420
543,1747599532113697,1747599532117008,3311
544,1747599532121154,1747599532126237,5083
545,1747599532133112,1747599532136737,3625
546,1747599532143561,1747599532145981,2420
547,1747599532150559,1747599532154402,3843
548,1747599532159324,1747599532169458,10134
549,1747599532176314,1747599532181928,5614
550,1747599532188146,1747599532196087,7941
551,1747599532201700,1747599532205389,3689
552,1747599532210571,1747599532214743,4172
553,1747599532219173,1747599532220190,1017
554,1747599532224630,1747599532228219,3589
555,1747599532232879,1747599532235337,2458
556,1747599532241114,1747599532243474,2360
557,1747599532248108,1747599532251014,2906
558,1747599532256251,1747599532267781,11530
559,1747599532277481,1747599532282531,5050
560,1747599532288352,1747599532294398,6046
561,1747599532300570,1747599532302609,2039
562,1747599532307206,1747599532313782,6576
563,1747599532321157,1747599532331204,10047
564,1747599532341548,1747599532347813,6265
565,1747599532355974,1747599532365458,9484
566,1747599532370852,1747599532373835,2983
567,1747599532378955,1747599532383608,4653
568,1747599532392040,1747599532402890,10850
569,1747599532411401,1747599532416768,5367
570,1747599532425969,1747599532429683,3714
571,1747599532438170,1747599532445929,7759
572,1747599532453662,1747599532458114,4452
573,1747599532462763,1747599532466773,4010
574,1747599532471413,1747599532474786,3373
575,1747599532479038,1747599532484604,5566
576,1747599532491943,1747599532495595,3652
577,1747599532503009,1747599532506961,3952
578,1747599532512182,1747599532515164,2982
579,1747599532520839,1747599532525950,5111
580,1747599532530976,1747599532543025,12049
581,1747599532553561,1747599532556853,3292
582,1747599532560925,1747599532563569,2644
583,1747599532567698,1747599532572405,4707
584,1747599532580110,1747599532583837,3727
585,1747599532588026,1747599532590728,2702
586,1747599532595687,1747599532596420,733
587,1747599532606731,1747599532613319,6588
588,1747599532617709,1747599532622797,5088
589,1747599532629813,1747599532635915,6102
590,1747599532644273,1747599532647704,3431
591,1747599532655026,1747599532658082,3056
592,1747599532662550,1747599532664259,1709
593,1747599532671680,1747599532676578,4898
594,1747599532685042,1747599532691157,6115
595,1747599532695611,1747599532703964,8353
596,1747599532711852,1747599532718444,6592
597,1747599532723749,1747599532728461,4712
598,1747599532733056,1747599532738301,5245
599,1747599532743656,1747599532746527,2871
600,1747599532751957,1747599532756046,4089
601,1747599532759909,1747599532761810,1901
602,1747599532766634,1747599532770541,3907
603,1747599532775409,1747599532781036,5627
604,1747599532786834,1747599532793974,7140
605,1747599532803331,1747599532808608,5277
606,1747599532811991,1747599532815436,3445
607,1747599532819536,1747599532821418,1882
608,1747599532830410,1747599532836189,5779
609,1747599532841432,1747599532847912,6480
610,1747599532852016,1747599532856437,4421
611,1747599532863029,1747599532879186,16157
612,1747599532884959,1747599532891106,6147
613,1747599532897787,1747599532903699,5912
614,1747599532912921,1747599532916987,4066
615,1747599532925147,1747599532929107,3960
616,1747599532934062,1747599532938017,3955
617,1747599532941766,1747599532945874,4108
618,1747599532953213,1747599532959916,6703
619,1747599532967893,1747599532972386,4493
620,1747599532977012,1747599532983343,6331
621,1747599532989911,1747599532993722,3811
622,1747599532999174,1747599533003385,4211
623,1747599533008111,1747599533017983,9872
624,1747599533026887,1747599533030764,3877
625,1747599533038150,1747599533042874,4724
626,1747599533049274,1747599533057274,8000
627,1747599533062178,1747599533065359,3181
628,1747599533073090,1747599533077960,4870
629,1747599533083707,1747599533097429,13722
630,1747599533102266,1747599533108796,6530
631,1747599533116360,1747599533119597,3237
632,1747599533124277,1747599533130315,6038
633,1747599533138535,1747599533143031,4496
634,1747599533149333,1747599533156895,7562
635,1747599533162768,1747599533166336,3568
636,1747599533172894,1747599533175702,2808
637,1747599533179695,1747599533182008,2313
638,1747599533187267,1747599533194530,7263
639,1747599533202698,1747599533208672,5974
640,1747599533217410,1747599533222848,5438
641,1747599533227829,1747599533232541,4712
642,1747599533237444,1747599533241193,3749
643,1747599533246787,1747599533249808,3021
644,1747599533258893,1747599533261813,2920
645,1747599533269858,1747599533272503,2645
646,1747599533278030,1747599533284418,6388
647,1747599533289346,1747599533292397,3051
648,1747599533300000,1747599533302011,2011
649,1747599533306980,1747599533310511,3531
650,1747599533315446,1747599533319613,4167
651,1747599533324346,1747599533329352,5006
652,1747599533334696,1747599533341413,6717
653,1747599533350275,1747599533355539,5264
654,1747599533363166,1747599533368762,5596
655,1747599533377386,1747599533382738,5352
656,1747599533388218,1747599533391496,3278
657,1747599533395456,1747599533399916,4460
658,1747599533405153,1747599533410988,5835
659,1747599533416327,1747599533421709,5382
660,1747599533429026,1747599533435740,6714
661,1747599533443961,1747599533448926,4965
662,1747599533453290,1747599533457767,4477
663,1747599533466977,1747599533469939,2962
664,1747599533486303,1747599533491592,5289
665,1747599533496341,1747599533497779,1438
666,1747599533502551,1747599533505797,3246
667,1747599533512949,1747599533516291,3342
668,1747599533521309,1747599533525445,4136
669,1747599533532257,1747599533538884,6627
670,1747599533543621,1747599533545756,2135
671,1747599533552017,1747599533553587,1570
672,1747599533558455,1747599533564159,5704
673,1747599533568873,1747599533571929,3056
674,1747599533580533,1747599533582577,2044
675,1747599533587742,1747599533591860,4118
676,1747599533597957,1747599533608763,10806
677,1747599533617207,1747599533621556,4349
678,1747599533630911,1747599533634219,3308
679,1747599533639902,1747599533642637,2735
680,1747599533647258,1747599533650599,3341
681,1747599533658525,1747599533662498,3973
682,1747599533669092,1747599533674440,5348
683,1747599533688556,1747599533694067,5511
684,1747599533702046,1747599533708361,6315
685,1747599533714006,1747599533719615,5609
686,1747599533726557,1747599533730208,3651
687,1747599533747829,1747599533751127,3298
688,1747599533761493,1747599533765932,4439
689,1747599533770164,1747599533774069,3905
690,1747599533779722,1747599533784662,4940
691,1747599533790289,1747599533796209,5920
692,1747599533803206,1747599533805064,1858
693,1747599533817138,1747599533822088,4950
694,1747599533827424,1747599533836998,9574
695,1747599533844820,1747599533849865,5045
696,1747599533856647,1747599533862539,5892
697,1747599533868620,1747599533874721,6101
698,1747599533881930,1747599533885630,3700
699,1747599533891281,1747599533893909,2628
700,1747599533899427,1747599533904700,5273
701,1747599533909608,1747599533914317,4709
702,1747599533918914,1747599533920529,1615
703,1747599533924940,1747599533929005,4065
704,1747599533938602,1747599533939751,1149
705,1747599533947562,1747599533950804,3242
706,1747599533955700,1747599533960671,4971
707,1747599533965352,1747599533969048,3696
708,1747599533976039,1747599533987632,11593
709,1747599533993557,1747599534000779,7222
710,1747599534008886,1747599534013106,4220
711,1747599534019156,1747599534024583,5427
712,1747599534032057,1747599534039047,6990
713,1747599534044439,1747599534059831,15392
714,1747599534066789,1747599534070202,3413
715,1747599534074750,1747599534078416,3666
716,1747599534083261,1747599534088040,4779
717,1747599534094323,1747599534096426,2103
718,1747599534101724,1747599534105407,3683
719,1747599534110462,1747599534114678,4216
720,1747599534118927,1747599534123035,4108
721,1747599534129896,1747599534133115,3219
722,1747599534139250,1747599534144142,4892
723,1747599534152482,1747599534154742,2260
724,1747599534161782,1747599534164400,2618
725,1747599534169293,1747599534173619,4326
726,1747599534181096,1747599534188494,7398
727,1747599534194372,1747599534198247,3875
728,1747599534202001,1747599534206813,4812
729,1747599534213737,1747599534217725,3988
730,1747599534223044,1747599534224909,1865
731,1747599534229871,1747599534234530,4659
732,1747599534243884,1747599534252599,8715
733,1747599534259352,1747599534261187,1835
