trial,sent_us,recv_us,latency_us
167,1747593778888918,1747593778890611,1693
168,1747593778988914,1747593778994098,5184
169,1747593779088915,1747593779090757,1842
170,1747593779188905,1747593779197805,8900
171,1747593779288920,1747593779292305,3385
172,1747593779388905,1747593779390576,1671
173,1747593779488916,1747593779496112,7196
174,1747593779588913,1747593779593949,5036
175,1747593779688921,1747593779692627,3706
176,1747593779788904,1747593779793940,5036
177,1747593779888911,1747593779890620,1709
178,1747593779988912,1747593779993120,4208
179,1747593780088909,1747593780237990,149081
180,1747593780260707,1747593780282793,22086
181,1747593780295577,1747593780308772,13195
182,1747593780388900,1747593780519425,130525
183,1747593780532183,1747593780536262,4079
184,1747593780588901,1747593780589836,935
185,1747593780688911,1747593780754792,65881
186,1747593780788907,1747593780791192,2285
187,1747593780888903,1747593781003830,114927
188,1747593781025279,1747593781031460,6181
189,1747593781088903,1747593781091469,2566
190,1747593781188912,1747593781255521,66609
191,1747593781288905,1747593781297981,9076
192,1747593781388917,1747593781516575,127658
193,1747593781536851,1747593781546702,9851
194,1747593781588901,1747593781604508,15607
195,1747593781688916,1747593781775419,86503
196,1747593781791872,1747593781797997,6125
197,1747593781888917,1747593781980215,91298
198,1747593781991159,1747593782001673,10514
199,1747593782088900,1747593782176661,87761
200,1747593782193368,1747593782216242,22874
201,1747593782288910,1747593782380139,91229
202,1747593782395384,1747593782417897,22513
203,1747593782488897,1747593782642830,153933
204,1747593782662042,1747593782675892,13850
205,1747593782691781,1747593782693438,1657
206,1747593782788904,1747593782907794,118890
207,1747593782923171,1747593782927494,4323
208,1747593782988904,1747593782990426,1522
209,1747593783088905,1747593783167716,78811
210,1747593783188908,1747593783216145,27237
211,1747593783288918,1747593783426962,138044
212,1747593783449881,1747593783456237,6356
213,1747593783488902,1747593783492770,3868
214,1747593783588916,1747593783694359,105443
215,1747593783709851,1747593783715817,5966
216,1747593783788923,1747593783790001,1078
217,1747593783888911,1747593783950029,61118
218,1747593783988907,1747593784010776,21869
219,1747593784088921,1747593784213108,124187
220,1747593784232742,1747593784242134,9392
221,1747593784288899,1747593784300615,11716
222,1747593784388917,1747593784473631,84714
223,1747593784495494,1747593784502568,7074
224,1747593784588898,1747593784739861,150963
225,1747593784755658,1747593784780727,25069
226,1747593784791067,1747593784793070,2003
227,1747593784888910,1747593784998619,109709
228,1747593785023541,1747593785052416,28875
229,1747593785088902,1747593785096834,7932
230,1747593785188907,1747593785332357,143450
231,1747593785376066,1747593785395692,19626
232,1747593785409232,1747593785423577,14345
233,1747593785488899,1747593785506686,17787
234,1747593785588909,1747593785596584,7675
235,1747593785688910,1747593785695583,6673
236,1747593785788901,1747593785803123,14222
237,1747593785888910,1747593785894472,5562
238,1747593785988902,1747593785995412,6510
239,1747593786088913,1747593786102383,13470
240,1747593786188917,1747593786189743,826
241,1747593786288914,1747593786290341,1427
242,1747593786388906,1747593786397900,8994
243,1747593786488910,1747593786492199,3289
244,1747593786588916,1747593786592195,3279
245,1747593786688916,1747593786694928,6012
246,1747593786788911,1747593786791174,2263
247,1747593786888910,1747593786889987,1077
248,1747593786988905,1747593787003286,14381
249,1747593787088919,1747593787089903,984
250,1747593787188915,1747593787190332,1417
251,1747593787288909,1747593787306830,17921
252,1747593787388918,1747593787390050,1132
253,1747593787488918,1747593787492296,3378
254,1747593787588905,1747593787605801,16896
255,1747593787688924,1747593787690693,1769
256,1747593787788910,1747593787790011,1101
257,1747593787888914,1747593787892871,3957
258,1747593787988914,1747593787993056,4142
259,1747593788088919,1747593788093175,4256
260,1747593788188903,1747593788195470,6567
261,1747593788288919,1747593788290649,1730
262,1747593788388915,1747593788389809,894
263,1747593788488909,1747593788497362,8453
264,1747593788588914,1747593788596940,8026
265,1747593788699672,1747593788735330,35658
266,1747593788788902,1747593788793113,4211
267,1747593788909575,1747593788922219,12644
268,1747593788988899,1747593788990147,1248
269,1747593789088907,1747593789096862,7955
270,1747593789188911,1747593789190212,1301
271,1747593789288908,1747593789300962,12054
272,1747593789388915,1747593789406539,17624
273,1747593789508704,1747593789539412,30708
274,1747593789588902,1747593789603731,14829
275,1747593789688920,1747593789714264,25344
276,1747593789788911,1747593789791419,2508
277,1747593789888907,1747593789924704,35797
278,1747593789988914,1747593790008100,19186
279,1747593790088912,1747593790124323,35411
280,1747593790188904,1747593790190777,1873
281,1747593790288909,1747593790326749,37840
282,1747593790388905,1747593790389806,901
283,1747593790488960,1747593790589173,100213
284,1747593790601219,1747593790611494,10275
285,1747593790688919,1747593790737885,48966
286,1747593790788915,1747593790791147,2232
287,1747593790888904,1747593790944788,55884
288,1747593790988911,1747593790989999,1088
289,1747593791088912,1747593791108653,19741
290,1747593791188922,1747593791197568,8646
291,1747593791288900,1747593791293031,4131
292,1747593791388915,1747593791445215,56300
293,1747593791488905,1747593791503957,15052
294,1747593791588902,1747593791590112,1210
295,1747593791688918,1747593791739211,50293
296,1747593791788924,1747593791790084,1160
297,1747593791888913,1747593791894198,5285
298,1747593791988911,1747593792035475,46564
299,1747593792088903,1747593792090897,1994
300,1747593792188915,1747593792191378,2463
301,1747593792288909,1747593792350945,62036
302,1747593792388911,1747593792412121,23210
303,1747593792488899,1747593792495100,6201
304,1747593792588913,1747593792655463,66550
305,1747593792688908,1747593792705968,17060
306,1747593792788923,1747593792793544,4621
307,1747593792888898,1747593792906713,17815
308,1747593792988909,1747593793013120,24211
309,1747593793088908,1747593793148173,59265
310,1747593793188899,1747593793239084,50185
311,1747593793338817,1747593793373018,34201
312,1747593793392841,1747593793397273,4432
313,1747593793488908,1747593793492194,3286
314,1747593793588908,1747593793610641,21733
315,1747593793688911,1747593793693621,4710
