trial,sent_us,recv_us,latency_us
237,1747605979272532,1747605979285883,13351
238,1747605979272571,1747605979290783,18212
239,1747605979282784,1747605979291224,8440
240,1747605979282822,1747605979291361,8539
241,1747605979282868,1747605979296345,13477
242,1747605979282907,1747605979296799,13892
243,1747605979282946,1747605979301473,18527
244,1747605979293202,1747605979301818,8616
245,1747605979293241,1747605979306882,13641
246,1747605979293279,1747605979307259,13980
247,1747605979293318,1747605979307549,14231
248,1747605979303531,1747605979312676,9145
249,1747605979303569,1747605979313063,9494
250,1747605979303608,1747605979318581,14973
251,1747605979303647,1747605979319018,15371
252,1747605979313859,1747605979319312,5453
253,1747605979313898,1747605979323889,9991
254,1747605979313937,1747605979324143,10206
255,1747605979313975,1747605979330062,16087
256,1747605979314014,1747605979330455,16441
257,1747605979324277,1747605979335443,11166
258,1747605979324316,1747605979335839,11523
259,1747605979324355,1747605979336144,11789
260,1747605979324393,1747605979340902,16509
261,1747605979334606,1747605979341353,6747
262,1747605979334645,1747605979346672,12027
263,1747605979334683,1747605979347125,12442
264,1747605979334722,1747605979351875,17153
265,1747605979334761,1747605979352330,17569
266,1747605979345024,1747605979352494,7470
267,1747605979345063,1747605979357604,12541
268,1747605979345101,1747605979358026,12925
269,1747605979345140,1747605979363080,17940
270,1747605979355353,1747605979363505,8152
271,1747605979355391,1747605979363796,8405
272,1747605979355430,1747605979368548,13118
273,1747605979355469,1747605979368973,13504
274,1747605979355507,1747605979374196,18689
275,1747605979365771,1747605979374580,8809
276,1747605979365809,1747605979379822,14013
277,1747605979365848,1747605979380273,14425
278,1747605979365887,1747605979380563,14676
279,1747605979376099,1747605979385274,9175
280,1747605979376138,1747605979385681,9543
281,1747605979376177,1747605979390753,14576
282,1747605979376215,1747605979391176,14961
283,1747605979386428,1747605979396709,10281
284,1747605979386467,1747605979397148,10681
285,1747605979386505,1747605979397431,10926
286,1747605979386544,1747605979402123,15579
287,1747605979386583,1747605979402345,15762
288,1747605979396854,1747605979407329,10475
289,1747605979396892,1747605979407666,10774
290,1747605979396931,1747605979413169,16238
291,1747605979396969,1747605979413562,16593
292,1747605979407175,1747605979413706,6531
293,1747605979407214,1747605979418555,11341
294,1747605979407252,1747605979418984,11732
295,1747605979407291,1747605979423982,16691
296,1747605979407329,1747605979424583,17254
297,1747605979417593,1747605979424938,7345
298,1747605979417632,1747605979429412,11780
299,1747605979417670,1747605979429762,12092
300,1747605979417709,1747605979435205,17496
301,1747605979427922,1747605979435541,7619
302,1747605979427960,1747605979440638,12678
303,1747605979427999,1747605979441074,13075
304,1747605979428038,1747605979441232,13194
305,1747605979428076,1747605979446680,18604
306,1747605979438340,1747605979447122,8782
307,1747605979438378,1747605979452148,13770
308,1747605979438417,1747605979452537,14120
309,1747605979438456,1747605979457609,19153
310,1747605979448668,1747605979458034,9366
311,1747605979448707,1747605979458180,9473
312,1747605979448746,1747605979463047,14301
313,1747605979448784,1747605979463439,14655
314,1747605979458997,1747605979468530,9533
315,1747605979459036,1747605979468965,9929
316,1747605979459074,1747605979469264,10190
317,1747605979459113,1747605979474071,14958
318,1747605979459152,1747605979474487,15335
319,1747605979469415,1747605979479816,10401
320,1747605979469454,1747605979480242,10788
321,1747605979469492,1747605979485551,16059
322,1747605979469531,1747605979485960,16429
323,1747605979479744,1747605979486249,6505
324,1747605979479782,1747605979492778,12996
325,1747605979479821,1747605979493250,13429
326,1747605979479860,1747605979496334,16474
327,1747605979479898,1747605979496737,16839
328,1747605979490162,1747605979502300,12138
329,1747605979490201,1747605979502682,12481
330,1747605979490239,1747605979503037,12798
331,1747605979490278,1747605979507291,17013
332,1747605979500490,1747605979507687,7197
333,1747605979500529,1747605979513232,12703
334,1747605979500568,1747605979513615,13047
335,1747605979500606,1747605979518179,17573
336,1747605979510819,1747605979518532,7713
337,1747605979510865,1747605979518822,7957
338,1747605979510904,1747605979524197,13293
339,1747605979510942,1747605979524634,13692
340,1747605979510981,1747605979529975,18994
341,1747605979521237,1747605979530238,9001
342,1747605979521276,1747605979530369,9093
343,1747605979521315,1747605979535076,13761
344,1747605979521353,1747605979535461,14108
345,1747605979531566,1747605979541034,9468
346,1747605979531605,1747605979541457,9852
347,1747605979531643,1747605979545901,14258
348,1747605979531682,1747605979546262,14580
349,1747605979531721,1747605979546542,14821
350,1747605979541984,1747605979551561,9577
351,1747605979542023,1747605979551896,9873
352,1747605979542061,1747605979556854,14793
353,1747605979542100,1747605979557292,15192
354,1747605979552313,1747605979562525,10212
355,1747605979552351,1747605979562848,10497
356,1747605979552390,1747605979563187,10797
357,1747605979552429,1747605979568173,15744
358,1747605979552467,1747605979568510,16043
359,1747605979562731,1747605979573674,10943
360,1747605979562769,1747605979574072,11303
361,1747605979562808,1747605979574375,11567
362,1747605979562854,1747605979579392,16538
363,1747605979573059,1747605979579728,6669
364,1747605979573098,1747605979584829,11731
365,1747605979573137,1747605979585228,12091
366,1747605979573175,1747605979590201,17026
367,1747605979583388,1747605979590538,7150
368,1747605979583427,1747605979590829,7402
369,1747605979583466,1747605979595860,12394
370,1747605979583504,1747605979596231,12727
371,1747605979583543,1747605979601652,18109
372,1747605979593806,1747605979602022,8216
373,1747605979593845,1747605979607013,13168
374,1747605979593884,1747605979607371,13487
375,1747605979593922,1747605979607661,13739
376,1747605979604135,1747605979612702,8567
377,1747605979604174,1747605979613078,8904
378,1747605979604212,1747605979618158,13946
379,1747605979604251,1747605979618508,14257
380,1747605979604290,1747605979623626,19336
381,1747605979614553,1747605979623995,9442
382,1747605979614592,1747605979624309,9717
383,1747605979614631,1747605979629469,14838
384,1747605979614669,1747605979629622,14953
385,1747605979624882,1747605979634727,9845
386,1747605979624921,1747605979635123,10202
387,1747605979624959,1747605979640504,15545
388,1747605979624998,1747605979640835,15837
389,1747605979635211,1747605979641193,5982
390,1747605979635249,1747605979646184,10935
391,1747605979635288,1747605979646520,11232
392,1747605979635327,1747605979651534,16207
393,1747605979635365,1747605979651870,16505
394,1747605979645629,1747605979652230,6601
395,1747605979645667,1747605979656889,11222
396,1747605979645706,1747605979657264,11558
397,1747605979645745,1747605979662788,17043
398,1747605979655957,1747605979663195,7238
399,1747605979655996,1747605979668089,12093
400,1747605979656035,1747605979668433,12398
401,1747605979656073,1747605979668728,12655
402,1747605979656112,1747605979673672,17560
403,1747605979666375,1747605979674052,7677
404,1747605979666414,1747605979679359,12945
405,1747605979666453,1747605979679702,13249
406,1747605979666491,1747605979684860,18369
407,1747605979676704,1747605979685246,8542
408,1747605979676743,1747605979685554,8811
409,1747605979676781,1747605979690190,13409
410,1747605979676820,1747605979690529,13709
411,1747605979687033,1747605979695907,8874
412,1747605979687071,1747605979696273,9202
413,1747605979687110,1747605979701442,14332
414,1747605979687149,1747605979701778,14629
415,1747605979687187,1747605979702113,14926
416,1747605979697451,1747605979706838,9387
417,1747605979697489,1747605979707212,9723
418,1747605979697528,1747605979712718,15190
419,1747605979697567,1747605979713101,15534
420,1747605979707780,1747605979713405,5625
421,1747605979707818,1747605979718455,10637
422,1747605979707857,1747605979718793,10936
423,1747605979707895,1747605979723465,15570
424,1747605979707934,1747605979723790,15856
425,1747605979718198,1747605979729979,11781
426,1747605979718236,1747605979730324,12088
427,1747605979718275,1747605979730521,12246
428,1747605979718314,1747605979734556,16242
429,1747605979728526,1747605979734717,6191
430,1747605979728565,1747605979740514,11949
431,1747605979728604,1747605979740852,12248
432,1747605979728642,1747605979745892,17250
433,1747605979728681,1747605979746269,17588
434,1747605979738944,1747605979746563,7619
