trial,sent_us,recv_us,latency_us
167,1747599868643867,1747599868647693,3826
168,1747599868644474,1747599868647806,3332
169,1747599868644777,1747599868647920,3143
170,1747599868645076,1747599868648032,2956
171,1747599868645380,1747599868648145,2765
172,1747599868645927,1747599868648267,2340
173,1747599868646359,1747599868648831,2472
174,1747599868647410,1747599868668252,20842
175,1747599868648300,1747599868668570,20270
176,1747599868648597,1747599868668714,20117
177,1747599868649233,1747599868668849,19616
178,1747599868655916,1747599868668992,13076
179,1747599868656226,1747599868669120,12894
180,1747599868656525,1747599868669255,12730
181,1747599868656822,1747599868669382,12560
182,1747599868657119,1747599868669506,12387
183,1747599868659927,1747599868669634,9707
184,1747599868662227,1747599868669757,7530
185,1747599868663752,1747599868669879,6127
186,1747599868664049,1747599868670004,5955
187,1747599868664346,1747599868670127,5781
188,1747599868664643,1747599868670262,5619
189,1747599868664940,1747599868670385,5445
190,1747599868665380,1747599868670505,5125
191,1747599868665702,1747599868670626,4924
192,1747599868666001,1747599868670749,4748
193,1747599868666693,1747599868670895,4202
194,1747599868667008,1747599868671021,4013
195,1747599868667409,1747599868671611,4202
196,1747599868667846,1747599868676458,8612
197,1747599868669944,1747599868676708,6764
198,1747599868671131,1747599868676848,5717
199,1747599868671573,1747599868676980,5407
200,1747599868671888,1747599868677110,5222
201,1747599868672187,1747599868677248,5061
202,1747599868672484,1747599868677376,4892
203,1747599868672781,1747599868677502,4721
204,1747599868673078,1747599868677626,4548
205,1747599868673383,1747599868677750,4367
206,1747599868673680,1747599868677872,4192
207,1747599868674205,1747599868677996,3791
208,1747599868674804,1747599868678124,3320
209,1747599868675243,1747599868678260,3017
210,1747599868675663,1747599868678389,2726
211,1747599868676094,1747599868678848,2754
212,1747599868676517,1747599868682796,6279
213,1747599868676833,1747599868683032,6199
214,1747599868677130,1747599868683172,6042
215,1747599868677434,1747599868683318,5884
216,1747599868677731,1747599868683446,5715
217,1747599868678027,1747599868683573,5546
218,1747599868678324,1747599868683701,5377
219,1747599868678621,1747599868683828,5207
220,1747599868679027,1747599868683956,4929
221,1747599868679355,1747599868684087,4732
222,1747599868679662,1747599868684221,4559
223,1747599868679961,1747599868684360,4399
224,1747599868680258,1747599868685144,4886
225,1747599868680751,1747599868685313,4562
226,1747599868681071,1747599868685451,4380
227,1747599868681381,1747599868685586,4205
228,1747599868681681,1747599868687682,6001
229,1747599868682141,1747599868687845,5704
230,1747599868682455,1747599868687982,5527
231,1747599868682754,1747599868688130,5376
232,1747599868683051,1747599868688269,5218
233,1747599868683652,1747599868688400,4748
234,1747599868683949,1747599868688527,4578
235,1747599868684246,1747599868688665,4419
236,1747599868684543,1747599868688790,4247
237,1747599868684840,1747599868688918,4078
238,1747599868685315,1747599868689047,3732
239,1747599868685838,1747599868689178,3340
240,1747599868686141,1747599868689318,3177
241,1747599868686440,1747599868689443,3003
242,1747599868686736,1747599868689569,2833
243,1747599868687269,1747599868689693,2424
244,1747599868687693,1747599868690333,2640
245,1747599868688112,1747599868693987,5875
246,1747599868688437,1747599868694216,5779
247,1747599868688734,1747599868694363,5629
248,1747599868689030,1747599868694497,5467
249,1747599868689335,1747599868694626,5291
250,1747599868689632,1747599868694759,5127
251,1747599868689929,1747599868694888,4959
252,1747599868690225,1747599868695017,4792
253,1747599868690813,1747599868695146,4333
254,1747599868691125,1747599868695285,4160
255,1747599868691435,1747599868695415,3980
256,1747599868691848,1747599868695545,3697
257,1747599868692290,1747599868696502,4212
258,1747599868692710,1747599868699785,7075
259,1747599868693032,1747599868700030,6998
260,1747599868693638,1747599868700177,6539
261,1747599868693935,1747599868700327,6392
262,1747599868694231,1747599868700465,6234
263,1747599868694528,1747599868700597,6069
264,1747599868694825,1747599868700727,5902
265,1747599868695122,1747599868700855,5733
266,1747599868695426,1747599868700983,5557
267,1747599868695723,1747599868701110,5387
268,1747599868696020,1747599868701255,5235
269,1747599868696442,1747599868701390,4948
270,1747599868696983,1747599868701540,4557
271,1747599868697303,1747599868701667,4364
272,1747599868697605,1747599868702066,4461
273,1747599868698014,1747599868702201,4187
274,1747599868698334,1747599868702344,4010
275,1747599868698641,1747599868702473,3832
276,1747599868698941,1747599868702600,3659
277,1747599868699245,1747599868702726,3481
278,1747599868699883,1747599868702853,2970
279,1747599868700226,1747599868704491,4265
280,1747599868700528,1747599868704652,4124
281,1747599868700828,1747599868704789,3961
282,1747599868701124,1747599868704922,3798
283,1747599868701429,1747599868705051,3622
284,1747599868701726,1747599868705180,3454
285,1747599868702124,1747599868705322,3198
286,1747599868702693,1747599868709959,7266
287,1747599868703003,1747599868710190,7187
288,1747599868703612,1747599868728337,24725
289,1747599868706885,1747599868728585,21700
290,1747599868708080,1747599868728725,20645
291,1747599868709572,1747599868728859,19287
292,1747599868710625,1747599868728990,18365
293,1747599868711226,1747599868729121,17895
294,1747599868711897,1747599868729262,17365
295,1747599868712247,1747599868729392,17145
296,1747599868712675,1747599868729521,16846
297,1747599868713108,1747599868729650,16542
298,1747599868713543,1747599868729789,16246
299,1747599868720331,1747599868729924,9593
300,1747599868723899,1747599868730052,6153
301,1747599868724209,1747599868730180,5971
302,1747599868724508,1747599868730323,5815
303,1747599868724805,1747599868730465,5660
304,1747599868725102,1747599868730595,5493
305,1747599868725406,1747599868730717,5311
306,1747599868725702,1747599868730843,5141
307,1747599868725999,1747599868730973,4974
308,1747599868726414,1747599868731102,4688
309,1747599868726924,1747599868731240,4316
310,1747599868727354,1747599868733426,6072
311,1747599868727657,1747599868733630,5973
312,1747599868727956,1747599868733787,5831
313,1747599868728364,1747599868735949,7585
314,1747599868728686,1747599868738014,9328
315,1747599868728993,1747599868738191,9198
316,1747599868729596,1747599868738335,8739
317,1747599868729893,1747599868738468,8575
318,1747599868730190,1747599868738598,8408
319,1747599868730487,1747599868738728,8241
320,1747599868730784,1747599868738859,8075
321,1747599868731081,1747599868738989,7908
322,1747599868731385,1747599868739118,7733
323,1747599868731682,1747599868739258,7576
324,1747599868732123,1747599868739389,7266
325,1747599868732444,1747599868739520,7076
326,1747599868733044,1747599868739648,6604
327,1747599868733475,1747599868739779,6304
328,1747599868733897,1747599868746429,12532
329,1747599868736734,1747599868746673,9939
330,1747599868738643,1747599868746815,8172
331,1747599868740368,1747599868746955,6587
332,1747599868741268,1747599868747086,5818
333,1747599868741559,1747599868747217,5658
334,1747599868741845,1747599868747357,5512
335,1747599868742136,1747599868747497,5361
336,1747599868742422,1747599868747631,5209
337,1747599868742713,1747599868747760,5047
338,1747599868743597,1747599868747889,4292
339,1747599868743941,1747599868748017,4076
340,1747599868744229,1747599868748145,3916
341,1747599868744520,1747599868748281,3761
342,1747599868744806,1747599868748411,3605
343,1747599868745202,1747599868748539,3337
344,1747599868745653,1747599868748667,3014
345,1747599868746065,1747599868749268,3203
346,1747599868747072,1747599868754304,7232
347,1747599868748233,1747599868754594,6361
348,1747599868749828,1747599868754768,4940
349,1747599868750114,1747599868754918,4804
350,1747599868750405,1747599868755055,4650
351,1747599868750691,1747599868755194,4503
352,1747599868751172,1747599868755351,4179
353,1747599868751491,1747599868755486,3995
354,1747599868751787,1747599868755632,3845
355,1747599868752074,1747599868755760,3686
356,1747599868752364,1747599868755890,3526
357,1747599868752950,1747599868756025,3075
358,1747599868753372,1747599868756160,2788
359,1747599868753790,1747599868756430,2640
360,1747599868754214,1747599868761310,7096
361,1747599868754502,1747599868761583,7081
362,1747599868754793,1747599868761736,6943
363,1747599868755079,1747599868761874,6795
364,1747599868755376,1747599868762005,6629
365,1747599868755662,1747599868762140,6478
366,1747599868755953,1747599868762282,6329
367,1747599868756239,1747599868762425,6186
368,1747599868756652,1747599868762559,5907
369,1747599868756966,1747599868762688,5722
370,1747599868757265,1747599868762817,5552
371,1747599868757551,1747599868762946,5395
372,1747599868757842,1747599868763078,5236
373,1747599868758526,1747599868763803,5277
374,1747599868759736,1747599868787461,27725
375,1747599868765672,1747599868787726,22054
376,1747599868769810,1747599868787909,18099
377,1747599868773267,1747599868788077,14810
378,1747599868774568,1747599868788250,13682
379,1747599868776319,1747599868788427,12108
380,1747599868777004,1747599868788525,11521
381,1747599868777445,1747599868788606,11161
382,1747599868777865,1747599868788685,10820
383,1747599868778160,1747599868788767,10607
384,1747599868778450,1747599868788847,10397
385,1747599868778737,1747599868788927,10190
386,1747599868779027,1747599868789006,9979
