trial,local_us,latency
265,1747603421679873,12778
266,1747603421779873,11185
267,1747603421879873,11134
268,1747603421979873,8215
269,1747603422079873,13348
270,1747603422179873,11148
271,1747603422279873,11498
272,1747603422379873,10768
273,1747603422479873,12418
274,1747603422579873,10854
275,1747603422679873,11835
276,1747603422779873,13066
277,1747603422879873,12862
278,1747603422979873,13710
279,1747603423079873,11443
280,1747603423179873,11041
281,1747603423279873,10912
282,1747603423379873,11196
283,1747603423479873,11232
284,1747603423579873,11316
285,1747603423679873,11457
286,1747603423779873,11359
287,1747603423879873,11138
288,1747603423979873,12930
289,1747603424079873,12569
290,1747603424179873,10870
291,1747603424279873,13226
292,1747603424379873,11092
293,1747603424479873,10968
294,1747603424579873,11262
295,1747603424679873,10899
296,1747603424779873,12451
297,1747603424879873,11186
298,1747603424979873,11425
299,1747603425079873,11446
300,1747603425179873,11333
301,1747603425279873,10972
302,1747603425379873,11248
303,1747603425479873,11610
304,1747603425579873,11427
305,1747603425679873,11490
306,1747603425779873,11427
307,1747603425879873,11458
308,1747603425979873,13480
309,1747603426079873,12899
310,1747603426179873,11316
311,1747603426279873,11358
312,1747603426379873,11006
313,1747603426479873,11035
314,1747603426579873,11433
315,1747603426679873,10932
316,1747603426779873,11005
317,1747603426879873,10939
318,1747603426979873,11455
319,1747603427079873,11460
320,1747603427179873,10840
321,1747603427279873,10972
322,1747603427379873,10897
323,1747603427479873,10995
324,1747603427579873,11830
325,1747603427679873,10931
326,1747603427779873,11261
327,1747603427879873,7926
328,1747603427979873,11163
329,1747603428079873,8090
330,1747603428179873,11589
331,1747603428279873,11056
332,1747603428379873,10907
333,1747603428479873,10865
334,1747603428579873,11198
335,1747603428679873,14874
336,1747603428779873,11025
337,1747603428879873,11447
338,1747603428979873,10936
339,1747603429079873,8023
340,1747603429179873,11463
341,1747603429279873,11569
342,1747603429379873,11383
343,1747603429479873,13095
344,1747603429579873,8213
345,1747603429679873,11433
346,1747603429779873,11525
347,1747603429879873,10939
348,1747603429979873,11699
349,1747603430079873,10800
350,1747603430179873,12154
351,1747603430279873,11586
352,1747603430379873,11309
353,1747603430479873,11335
354,1747603430579873,11326
355,1747603430679873,11471
356,1747603430779873,11028
357,1747603430879873,13065
358,1747603430979873,11445
359,1747603431079873,10829
360,1747603431179873,11640
361,1747603431279873,11285
362,1747603431379873,10994
363,1747603431479873,10828
364,1747603431579873,10958
365,1747603431679873,11181
366,1747603431779873,11517
367,1747603431879873,11422
368,1747603431979873,11443
369,1747603432079873,11249
370,1747603432179873,11620
371,1747603432279873,11438
372,1747603432379873,11136
373,1747603432479873,11173
