trial,local_us,latency
573,1747595155228084,792
574,1747595155328085,763
575,1747595155428082,750
576,1747595155528085,752
577,1747595155628084,817
578,1747595155728089,1003
579,1747595155828086,796
580,1747595155928085,837
581,1747595156028082,733
582,1747595156128086,812
583,1747595156228090,589
584,1747595156328085,819
585,1747595156428082,725
586,1747595156528085,775
587,1747595156628082,758
588,1747595156728085,569
589,1747595156828084,518
590,1747595156928086,854
591,1747595157028093,1087
592,1747595157128088,886
593,1747595157228088,617
594,1747595157328082,735
595,1747595157428087,801
596,1747595157528079,710
597,1747595157628086,794
598,1747595157728082,720
599,1747595157828087,544
600,1747595157928079,492
601,1747595158028086,839
602,1747595158128082,763
603,1747595158228097,1064
604,1747595158328082,738
605,1747595158428088,872
606,1747595158528082,715
607,1747595158628089,862
608,1747595158728079,714
609,1747595158828086,795
610,1747595158928082,720
611,1747595159028087,849
612,1747595159128084,798
613,1747595159228092,529
614,1747595159328079,740
615,1747595159428091,1017
616,1747595159528083,784
617,1747595159628086,821
618,1747595159728079,711
619,1747595159828091,1040
620,1747595159928081,738
621,1747595160028088,611
622,1747595160128088,876
623,1747595160228085,769
624,1747595160328084,810
625,1747595160428085,763
626,1747595160528082,729
627,1747595160628085,536
628,1747595160728084,739
629,1747595160828089,851
630,1747595160928079,726
631,1747595161028087,561
632,1747595161128090,1128
633,1747595161228084,765
634,1747595161328087,796
635,1747595161428082,754
636,1747595161528092,797
637,1747595161628084,833
638,1747595161728087,803
639,1747595161828086,793
640,1747595161928086,544
641,1747595162028082,710
642,1747595162128092,828
643,1747595162228086,796
644,1747595162328088,616
645,1747595162428082,737
646,1747595162528087,777
647,1747595162628088,1015
648,1747595162728088,802
649,1747595162828082,773
650,1747595162928089,879
651,1747595163028079,751
652,1747595163128096,726
653,1747595163228086,844
654,1747595163328089,836
655,1747595163428079,705
656,1747595163528087,779
657,1747595163628079,711
658,1747595163728087,769
659,1747595163828084,776
660,1747595163928085,760
661,1747595164028082,729
662,1747595164128090,847
663,1747595164228079,704
664,1747595164328089,1042
665,1747595164428086,839
666,1747595164528085,550
667,1747595164628086,534
668,1747595164728085,772
669,1747595164828084,608
670,1747595164928087,816
671,1747595165028079,757
672,1747595165128089,599
673,1747595165228084,480
674,1747595165328087,619
675,1747595165428092,1079
676,1747595165528082,757
677,1747595165628085,806
678,1747595165728082,733
679,1747595165828086,793
680,1747595165928084,818
681,1747595166028087,793
682,1747595166128090,817
683,1747595166228089,566
684,1747595166328079,448
685,1747595166428084,847
686,1747595166528090,1051
687,1747595166628088,545
688,1747595166728082,729
689,1747595166828081,562
690,1747595166928082,490
691,1747595167028087,548
692,1747595167128083,802
693,1747595167228088,796
694,1747595167328082,719
695,1747595167428089,938
696,1747595167528082,731
697,1747595167628092,1027
698,1747595167728088,862
699,1747595167828085,780
700,1747595167928082,738
701,1747595168028086,794
702,1747595168128081,768
703,1747595168228095,530
704,1747595168328082,746
705,1747595168428087,769
706,1747595168528079,783
707,1747595168628087,777
708,1747595168728079,723
709,1747595168828090,734
710,1747595168928086,567
711,1747595169028087,552
712,1747595169128088,569
713,1747595169228093,827
714,1747595169328084,477
715,1747595169428081,461
716,1747595169528083,673
717,1747595169628205,427
718,1747595169728084,533
719,1747595169828082,808
720,1747595169928083,585
721,1747595170028086,804
722,1747595170128085,531
723,1747595170228086,739
724,1747595170328087,776
725,1747595170428086,778
726,1747595170528086,785
727,1747595170628092,1093
728,1747595170728089,860
729,1747595170828082,719
730,1747595170928086,839
731,1747595171028082,737
732,1747595171128090,838
733,1747595171228085,447
734,1747595171328086,794
735,1747595171428082,714
736,1747595171528087,778
737,1747595171628082,787
738,1747595171728086,774
739,1747595171828090,1033
740,1747595171928089,937
741,1747595172028086,767
742,1747595172128090,878
743,1747595172228086,781
744,1747595172328089,846
745,1747595172428079,713
746,1747595172528085,767
747,1747595172628082,732
748,1747595172728088,854
749,1747595172828079,751
750,1747595172928085,750
751,1747595173028082,793
752,1747595173128091,1065
753,1747595173228084,768
754,1747595173328085,783
755,1747595173428084,836
756,1747595173528085,787
757,1747595173628084,795
758,1747595173728088,589
759,1747595173828079,719
760,1747595173928079,709
761,1747595174028085,882
762,1747595174128083,807
763,1747595174228094,536
764,1747595174328084,765
765,1747595174428087,553
766,1747595174528090,1056
767,1747595174628086,797
768,1747595174728082,768
769,1747595174828087,560
770,1747595174928082,713
771,1747595175028086,548
772,1747595175128088,922
773,1747595175228087,822
774,1747595175328086,784
775,1747595175428086,789
776,1747595175528082,723
777,1747595175628087,564
778,1747595175728090,1075
779,1747595175828088,859
780,1747595175928082,766
781,1747595176028089,834
782,1747595176128085,763
783,1747595176228087,829
784,1747595176328082,791
785,1747595176428086,808
786,1747595176528079,708
787,1747595176628089,816
788,1747595176728079,734
789,1747595176828088,871
790,1747595176928085,706
791,1747595177028089,852
792,1747595177128083,777
793,1747595177228096,789
794,1747595177328082,853
795,1747595177428086,805
796,1747595177528079,715
797,1747595177628087,785
798,1747595177728079,730
799,1747595177828086,524
800,1747595177928081,491
801,1747595178028087,592
802,1747595178128083,757
803,1747595178228090,791
804,1747595178328095,1144
805,1747595178428082,767
806,1747595178528086,795
807,1747595178628079,733
808,1747595178728089,871
809,1747595178828079,708
810,1747595178928086,780
811,1747595179028086,785
812,1747595179128090,826
813,1747595179228084,747
814,1747595179328086,791
815,1747595179428088,1110
816,1747595179528089,865
817,1747595179628084,777
818,1747595179728086,786
819,1747595179828086,782
820,1747595179928087,790
821,1747595180028082,750
822,1747595180128089,858
823,1747595180228084,724
824,1747595180328087,797
825,1747595180428086,794
826,1747595180528090,1111
827,1747595180628084,807
828,1747595180728085,794
829,1747595180828082,757
830,1747595180928089,854
831,1747595181028084,786
832,1747595181128090,876
833,1747595181228086,785
834,1747595181328085,760
835,1747595181428082,754
836,1747595181528085,761
837,1747595181628082,806
838,1747595181728089,1033
839,1747595181828086,785
840,1747595181928092,583
841,1747595182028079,736
842,1747595182128090,823
843,1747595182228084,715
844,1747595182328087,571
845,1747595182428087,1059
846,1747595182528082,722
847,1747595182628087,631
848,1747595182728084,875
849,1747595182828086,803
850,1747595182928082,722
851,1747595183028087,797
852,1747595183128085,783
853,1747595183228090,513
854,1747595183328084,777
855,1747595183428089,783
856,1747595183528088,1028
857,1747595183628086,798
858,1747595183728084,718
859,1747595183828089,926
860,1747595183928183,802
861,1747595184028086,805
862,1747595184128088,857
863,1747595184228092,516
864,1747595184328082,801
865,1747595184428088,794
866,1747595184528082,723
867,1747595184628091,1056
868,1747595184728088,584
869,1747595184828085,790
870,1747595184928088,520
871,1747595185028087,824
872,1747595185128082,795
873,1747595185228087,779
874,1747595185328079,421
875,1747595185428089,834
876,1747595185528079,765
877,1747595185628089,824
878,1747595185728092,1086
879,1747595185828081,493
880,1747595185928079,431
881,1747595186028085,812
882,1747595186128086,778
883,1747595186228092,627
884,1747595186328079,714
885,1747595186428085,551
886,1747595186528084,756
887,1747595186628085,534
888,1747595186728084,751
889,1747595186828082,724
890,1747595186928095,1079
891,1747595187028082,793
892,1747595187128090,877
893,1747595187228086,786
894,1747595187328089,825
895,1747595187428082,726
896,1747595187528086,774
897,1747595187628082,724
898,1747595187728089,823
899,1747595187828082,718
900,1747595187928088,811
901,1747595188028079,713
902,1747595188128096,1123
903,1747595188228084,744
904,1747595188328086,779
905,1747595188428086,806
906,1747595188528087,785
907,1747595188628086,811
908,1747595188728088,839
909,1747595188828082,744
910,1747595188928087,786
911,1747595189028079,707
912,1747595189128088,834
913,1747595189228092,797
914,1747595189328085,802
915,1747595189428082,750
916,1747595189528085,736
917,1747595189628082,746
918,1747595189728085,736
919,1747595189828082,746
920,1747595189928089,815
921,1747595190028079,735
922,1747595190128092,851
923,1747595190228079,737
924,1747595190328089,814
