trial,local_us,latency
417,1747599530660421,11724
418,1747599530672158,7986
419,1747599530680157,7250
420,1747599530687420,8705
421,1747599530696138,9313
422,1747599530705464,7689
423,1747599530713167,15512
424,1747599530728693,26150
425,1747599530754857,15812
426,1747599530770682,12486
427,1747599530783183,17065
428,1747599530800262,14921
429,1747599530815198,11344
430,1747599530826556,10911
431,1747599530837480,6479
432,1747599530843973,6762
433,1747599530850749,7076
434,1747599530857837,18150
435,1747599530876000,14503
436,1747599530890516,8259
437,1747599530898790,15377
438,1747599530914181,7951
439,1747599530922145,8847
440,1747599530931005,9708
441,1747599530940727,13398
442,1747599530954138,10944
443,1747599530965095,11745
444,1747599530976853,11445
445,1747599530988312,7233
446,1747599530995559,8262
447,1747599531003837,16416
448,1747599531020266,13954
449,1747599531034233,17274
450,1747599531051521,10447
451,1747599531061982,18673
452,1747599531080667,12674
453,1747599531093357,7982
454,1747599531101352,12303
455,1747599531113669,9079
456,1747599531122760,14964
457,1747599531137737,9955
458,1747599531147706,10976
459,1747599531158695,11692
460,1747599531170400,7835
461,1747599531178248,9627
462,1747599531187890,9015
463,1747599531196920,6888
464,1747599531203822,13037
465,1747599531216873,12023
466,1747599531228909,8981
467,1747599531237903,13248
468,1747599531251164,12145
469,1747599531263323,14861
470,1747599531278200,9222
471,1747599531287435,7162
472,1747599531294609,9612
473,1747599531304236,15047
474,1747599531319312,8315
475,1747599531327639,15303
476,1747599531342955,8155
477,1747599531351124,9221
478,1747599531360359,9162
479,1747599531369536,12201
480,1747599531381753,10982
481,1747599531392748,7659
482,1747599531400420,10382
483,1747599531410816,16954
484,1747599531427784,7044
485,1747599531434844,7912
486,1747599531442769,7926
487,1747599531450708,10033
488,1747599531460754,13024
489,1747599531473791,17556
490,1747599531491361,12376
491,1747599531503751,7784
492,1747599531511548,12725
493,1747599531524289,11729
494,1747599531536032,21583
495,1747599531557628,10444
496,1747599531568086,29265
497,1747599531597364,8298
498,1747599531605676,16107
499,1747599531621797,16504
500,1747599531638313,8495
501,1747599531646822,8332
502,1747599531655167,7802
503,1747599531662983,7825
504,1747599531670822,13056
505,1747599531683892,11385
506,1747599531695290,15373
507,1747599531710676,13255
508,1747599531723946,7659
509,1747599531731619,8679
510,1747599531740312,7747
511,1747599531748072,8290
512,1747599531756376,9245
513,1747599531765636,8177
514,1747599531773826,13676
515,1747599531787515,11416
516,1747599531798945,10311
517,1747599531809270,13307
518,1747599531822590,10836
519,1747599531833440,6956
520,1747599531840410,8718
521,1747599531849140,12457
522,1747599531861612,7903
523,1747599531869532,8171
524,1747599531877718,8946
525,1747599531886678,7262
526,1747599531893953,11866
527,1747599531905832,9059
528,1747599531914906,13792
529,1747599531928712,17131
530,1747599531945855,9581
531,1747599531955450,11045
532,1747599531966509,10294
533,1747599531976817,21856
534,1747599531998687,8880
535,1747599532007580,15429
536,1747599532023022,28442
537,1747599532051477,7043
538,1747599532058533,8695
539,1747599532067242,7139
540,1747599532074393,14991
541,1747599532089398,15987
542,1747599532105399,8284
543,1747599532113697,7444
544,1747599532121154,11944
545,1747599532133112,10437
